0,0,8.79999970493373E-06
0,0,0.0921993032097816
0,0,0.153604000806808
0,0,0.249972999095917
0,0,0.310551285743713
0,0,0.35738068819046
0,0,0.418763905763626
0,0,0.46658730506897
0,0,0.528011083602905
0,0.0240000002086163,0.57574337720871
12.6999998092651,0.0750000029802322,0.638244211673737
23.6000003814697,0.127000004053116,0.699721097946167
30.7999992370605,0.179000005125999,0.748526692390442
35.2999992370605,0.231000006198883,0.809849679470062
36.7000007629395,0.282999992370605,0.872458219528198
37.0999984741211,0.33500000834465,0.934955716133118
43.7999992370605,0.439999997615814,1.0429276227951
48.7999992370605,0.492000013589859,1.10535597801208
53.4000015258789,0.545000016689301,1.15412104129791
56.5999984741211,0.59799998998642,1.21665859222412
59.7999992370605,0.65200001001358,1.27793490886688
63.4000015258789,0.705999970436096,1.33937168121338
67.1999969482422,0.759999990463257,1.40173947811127
74,0.814999997615814,1.45050346851349
81.5,0.867999970912933,1.5118545293808
89.4000015258789,0.921999990940094,1.57424700260162
104.900001525879,0.976999998092651,1.63667035102844
128.899993896484,1.02799999713898,1.69820880889893
214.5,1.1360000371933,1.8082309961319
281.5,1.18900001049042,1.86979115009308
361.200012207031,1.24300003051758,1.93213415145874
448.299987792969,1.29700005054474,1.99455404281616
546.799987792969,1.35199999809265,2.04334425926209
654.5,1.40799999237061,2.10472130775452
769.299987792969,1.46200001239777,2.16747736930847
890.900024414063,1.51800000667572,2.22949194908142
1106,1.60399997234344,2.32301044464111
1237,1.65699994564056,2.38553023338318
1370,1.71099996566772,2.44786310195923
1515,1.76499998569489,2.51053071022034
1790,1.87300002574921,2.63417863845825
1928,1.92999994754791,2.68291687965393
2060,1.98300004005432,2.74549984931946
2168,2.03600001335144,2.80581760406494
2252,2.08999991416931,2.86814165115356
2343,2.1949999332428,2.97822952270508
2376,2.24900007247925,3.04177212715149
2392,2.30299997329712,3.10346007347107
2431,2.41100001335144,3.22693800926209
2458,2.51799988746643,3.33705496788025
2473,2.57200002670288,3.39952254295349
2498,2.67799997329712,3.52335047721863
2520,2.78500008583069,3.63352608680725
2532,2.83899998664856,3.69588232040405
2557,2.94700002670288,3.81972193717957
2582,3.05200004577637,3.92987751960754
2586,3.10599994659424,3.99343180656433
2610,3.21300005912781,4.11621904373169
2630,3.31900000572205,4.22742080688477
2641,3.37299990653992,4.28873682022095
2662,3.48099994659424,4.4125919342041
2682,3.59100008010864,4.53734493255615
2693,3.64499998092651,4.5997428894043
2703,3.70000004768372,4.64757537841797
2711,3.75399994850159,4.70986986160278
2722,3.80800008773804,4.77223634719849
2732,3.86299991607666,4.83464384078979
2744,3.91799998283386,4.89705371856689
2752,3.97300004959106,4.9594292640686
2762,4.02799987792969,5.02184915542603
2770,4.08199977874756,5.083336353302
2781,4.13700008392334,5.1457347869873
2791,4.19199991226196,5.20815801620483
2798,4.24700021743774,5.27056741714478
2808,4.30200004577637,5.31927919387817
2812,4.35500001907349,5.38067197799683
2826,4.40899991989136,5.44313430786133
2832,4.46400022506714,5.50547552108765
2842,4.51900005340576,5.56907558441162
2851,4.57399988174438,5.62941360473633
2859,4.62900018692017,5.69180870056152
2871,4.68400001525879,5.75533866882324
2878,4.73999977111816,5.81653642654419
2884,4.7960000038147,5.87903594970703
2893,4.85099983215332,5.9413480758667
2900,4.9060001373291,6.00375270843506
2908,4.96199989318848,6.06615209579468
2916,5.01800012588501,6.12857675552368
2923,5.07299995422363,6.1909441947937
2932,5.12900018692017,6.2533745765686
2938,5.18200016021729,6.30105543136597
2952,5.23699998855591,6.36346673965454
2953,5.29199981689453,6.42622661590576
2960,5.34600019454956,6.48825836181641
2968,5.40000009536743,6.5497579574585
2979,5.45499992370605,6.61308336257935
2981,5.50899982452393,6.67454671859741
2988,5.56400012969971,6.73694801330566
2995,5.61800003051758,6.7993631362915
3001,5.67199993133545,6.84743690490723
3009,5.72499990463257,6.9094762802124
3015,5.77799987792969,6.97096729278564
3021,5.83199977874756,7.03337478637695
3027,5.88500022888184,7.09714555740356
3031,5.93800020217896,7.14568662643433
3039,5.99300003051758,7.2058744430542
3045,6.0460000038147,7.26828098297119
3051,6.09899997711182,7.33181428909302
3056,6.15299987792969,7.39214563369751
3063,6.20599985122681,7.45462274551392
3069,6.25899982452393,7.50238847732544
3073,6.31300020217896,7.56467723846436
3082,6.36700010299683,7.627037525177
3085,6.42000007629395,7.68945741653442
3089,6.47399997711182,7.75101613998413
3096,6.52799987792969,7.81335353851318
3104,6.58199977874756,7.87584066390991
3106,6.63600015640259,7.93814611434937
3112,6.69099998474121,7.98591327667236
3114,6.74499988555908,8.04824066162109
3123,6.79899978637695,8.11068439483643
3127,6.85200023651123,8.17305850982666
3130,6.9060001373291,8.23455619812012
3136,6.96000003814697,8.29695224761963
3139,7.0149998664856,8.35934257507324
3147,7.06899976730347,8.40751171112061
3155,7.12200021743774,8.4694881439209
3162,7.17600011825562,8.53306865692139
